"time_period","time_identifier","geographic_level","country_code","country_name","institution_group","institution_type","breakdown_topic","breakdown","data_type","version","inst_count","cohort","overall","education","fe","ssf","sfc","other_edu","ind","appru","special","spi","edu_combo","he","appren","appl3","appl2","all_work","all_notsust","notsust","notsust_beneet","only_beneet","all_unknown","unknown_id","unknown"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other Asian background","Number of pupils","Revised","z","6841","6337","6146","1567","3565","964","50","z","z","z","z","z","z","157","11","146","34","272","z","z","z","232","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Black Caribbean","Number of pupils","Revised","z","7913","7073","6814","3152","2568","1068","30","z","z","z","z","z","z","192","77","115","67","640","z","z","z","200","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Gypsy Roma","Number of pupils","Revised","z","596","359","300","216","59","14","11","z","z","z","z","z","z","12","1","11","47","181","z","z","z","56","z","z"
"201112","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","SEN Provision","No identified SEN","Number of pupils","Revised","z","8","5","5","3","0","0","2","z","z","z","z","z","z","0","0","0","0","2","z","z","z","1","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Gypsy Roma","Number of pupils","Revised","z","568","344","288","212","59","13","4","z","z","z","z","z","z","12","1","11","44","171","z","z","z","53","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Bangladeshi","Number of pupils","Revised","z","6914","6296","6152","1842","2880","1389","42","z","z","z","z","z","z","88","21","67","56","418","z","z","z","200","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Unclassified","Number of pupils","Revised","z","5652","4949","4631","1855","2100","602","74","z","z","z","z","z","z","179","36","143","139","542","z","z","z","161","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Indian","Number of pupils","Revised","z","12992","12421","12222","2400","7536","2099","194","z","z","z","z","z","z","138","40","98","61","363","z","z","z","208","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Traveller of Irish Heritage","Number of pupils","Revised","z","131","66","50","31","16","2","1","z","z","z","z","z","z","5","1","4","11","45","z","z","z","20","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Chinese","Number of pupils","Revised","z","2291","2212","2195","357","1445","367","26","z","z","z","z","z","z","12","4","8","5","31","z","z","z","48","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Bangladeshi","Number of pupils","Revised","z","6985","6361","6217","1860","2880","1389","89","z","z","z","z","z","z","88","21","67","56","420","z","z","z","204","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other white background","Number of pupils","Revised","z","17454","15496","15034","5874","6977","2054","131","z","z","z","z","z","z","277","77","200","185","1174","z","z","z","784","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Black African","Number of pupils","Revised","z","14328","13246","13069","3509","6435","3056","72","z","z","z","z","z","z","143","58","85","34","566","z","z","z","516","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other Black background","Number of pupils","Revised","z","2866","2616","2551","974","1116","445","17","z","z","z","z","z","z","50","16","34","15","173","z","z","z","77","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White Irish","Number of pupils","Revised","z","1949","1736","1642","438","968","203","35","z","z","z","z","z","z","53","13","40","41","168","z","z","z","45","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other mixed background","Number of pupils","Revised","z","6774","6067","5815","1989","2891","835","101","z","z","z","z","z","z","165","51","114","87","516","z","z","z","191","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Pakistani","Number of pupils","Revised","z","16457","14838","14356","4778","6283","2980","317","z","z","z","z","z","z","276","60","216","206","1062","z","z","z","557","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Unclassified","Number of pupils","Revised","z","5772","5057","4734","1892","2104","604","134","z","z","z","z","z","z","179","36","143","144","553","z","z","z","162","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Pakistani","Number of pupils","Revised","z","16161","14558","14078","4723","6281","2978","98","z","z","z","z","z","z","276","60","216","204","1052","z","z","z","551","z","z"
"201112","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","Sex","Female","Number of pupils","Revised","z","2850","2638","2613","852","57","71","1633","z","z","z","z","z","z","3","1","2","22","165","z","z","z","47","z","z"
"201112","Academic year","National","E92000001","England","Alternative provision","Total","Sex","Male","Number of pupils","Revised","z","6734","3458","2639","2156","63","92","328","z","z","z","z","z","z","192","15","177","627","2750","z","z","z","526","z","z"
"201112","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","FSM Status","FSM not eligible","Number of pupils","Revised","z","6516","5747","5571","2142","121","133","3175","z","z","z","z","z","z","43","5","38","133","653","z","z","z","116","z","z"
"201112","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","SEN Provision","Identified SEN","Number of pupils","Revised","z","10104","8670","8362","3434","183","174","4571","z","z","z","z","z","z","63","7","56","245","1238","z","z","z","196","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","School Action/plus","Number of pupils","Revised","z","115331","93812","82563","52956","21848","7190","592","z","z","z","z","z","z","5890","798","5092","5359","17909","z","z","z","3610","z","z"
"201112","Academic year","National","E92000001","England","Total","Total","Total","Total","Number of pupils","Revised","4269","577656","511981","472504","193800","203898","66369","8520","z","z","z","z","z","z","24739","5315","19424","14738","52951","z","z","z","12724","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Sex","Male","Number of pupils","Revised","z","289273","256776","232706","99692","98104","30407","4554","z","z","z","z","z","z","15260","4382","10878","8810","25938","z","z","z","6559","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Sex","Female","Number of pupils","Revised","z","278202","250040","235766","90829","105663","35796","3510","z","z","z","z","z","z","9203","913","8290","5071","22809","z","z","z","5353","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Total","Total","Number of pupils","Revised","3839","567475","506816","468472","190521","203767","66203","8064","z","z","z","z","z","z","24463","5295","19168","13881","48747","z","z","z","11912","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Provision","School Action/plus","Number of pupils","Revised","z","115278","93780","82534","52937","21848","7187","585","z","z","z","z","z","z","5890","798","5092","5356","17889","z","z","z","3609","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Provision","Statement of SEN","Number of pupils","Revised","z","11761","10077","9413","6558","2040","524","295","z","z","z","z","z","z","295","34","261","369","1383","z","z","z","301","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","No identified SEN","Number of pupils","Revised","z","430332","394289","368163","127592","179696","58318","2613","z","z","z","z","z","z","18215","4456","13759","7911","28237","z","z","z","7806","z","z"
"201112","Academic year","National","E92000001","England","Alternative provision","Total","Total","Total","Number of pupils","Revised","430","10181","5165","4032","3279","131","166","456","z","z","z","z","z","z","276","20","256","857","4204","z","z","z","812","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","FSM Status","FSM eligible","Number of pupils","Revised","z","76078","61987","56897","32004","17462","6981","458","z","z","z","z","z","z","2635","384","2251","2455","11804","z","z","z","2287","z","z"
"201112","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","FSM Status","FSM eligible","Number of pupils","Revised","z","3596","2928","2796","1295","62","41","1398","z","z","z","z","z","z","20","2","18","112","587","z","z","z","81","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Provision","No identified SEN","Number of pupils","Revised","z","430324","394284","368158","127589","179696","58318","2611","z","z","z","z","z","z","18215","4456","13759","7911","28235","z","z","z","7805","z","z"
"201112","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","SEN Provision","Statement of SEN","Number of pupils","Revised","z","10051","8638","8333","3415","183","171","4564","z","z","z","z","z","z","63","7","56","242","1218","z","z","z","195","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","Statement of SEN","Number of pupils","Revised","z","21812","18715","17746","9973","2223","695","4859","z","z","z","z","z","z","358","41","317","611","2601","z","z","z","496","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Provision","Identified SEN","Number of pupils","Revised","z","127039","103857","91947","59495","23888","7711","880","z","z","z","z","z","z","6185","832","5353","5725","19272","z","z","z","3910","z","z"
"201112","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","SEN Provision","School Action/plus","Number of pupils","Revised","z","53","32","29","19","0","3","7","z","z","z","z","z","z","0","0","0","3","20","z","z","z","1","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White British","Number of pupils","Revised","z","436218","388519","353855","152246","151318","47738","2611","z","z","z","z","z","z","22209","4689","17520","12455","39823","z","z","z","7876","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White and Black African","Number of pupils","Revised","z","1770","1570","1507","543","711","237","16","z","z","z","z","z","z","53","24","29","10","151","z","z","z","49","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","White and Asian","Number of pupils","Revised","z","3729","3381","3266","995","1741","503","28","z","z","z","z","z","z","81","12","69","34","275","z","z","z","73","z","z"
"201112","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other mixed background","Number of pupils","Revised","z","6664","5970","5721","1944","2890","833","55","z","z","z","z","z","z","164","51","113","85","505","z","z","z","189","z","z"
