"geographic_level","area","SSA","Level","sex","Achievements","Enrolments","Total","Total_ach","Total_enr","pcAch","pcEnr"
"MCA","South Yorkshire","Arts, Media and Publishing","3","Female",70,110,"Total",1470,2640,0.0476190476190476,0.0416666666666667
"MCA","South Yorkshire","Arts, Media and Publishing","3","Male",90,120,"Total",660,1200,0.136363636363636,0.1
"MCA","South Yorkshire","Arts, Media and Publishing","3","Total",150,220,"Total",2110,3820,0.0710900473933649,0.0575916230366492
"MCA","South Yorkshire","Arts, Media and Publishing","4+","Female",NA,NA,"Total",100,350,NA,NA
"MCA","South Yorkshire","Arts, Media and Publishing","4+","Male",NA,NA,"Total",40,120,NA,NA
"MCA","South Yorkshire","Arts, Media and Publishing","4+","Total",NA,NA,"Total",140,460,NA,NA
"MCA","South Yorkshire","Arts, Media and Publishing","E","Female",100,100,"Total",7270,8000,0.0137551581843191,0.0125
"MCA","South Yorkshire","Arts, Media and Publishing","E","Male",10,10,"Total",5140,5820,0.00194552529182879,0.00171821305841924
"MCA","South Yorkshire","Arts, Media and Publishing","E","Total",110,110,"Total",12410,13800,0.0088638195004029,0.00797101449275362
"MCA","South Yorkshire","Arts, Media and Publishing","Not Assigned","Female",20,20,"Total",520,600,0.0384615384615385,0.0333333333333333
"MCA","South Yorkshire","Arts, Media and Publishing","Not Assigned","Male",NA,NA,"Total",330,560,NA,NA
"MCA","South Yorkshire","Arts, Media and Publishing","Not Assigned","Total",20,20,"Total",850,1150,0.0235294117647059,0.0173913043478261
"MCA","South Yorkshire","Arts, Media and Publishing","Total","Female",250,310,"Total",18250,23920,0.0136986301369863,0.0129598662207358
"MCA","South Yorkshire","Arts, Media and Publishing","Total","Male",150,210,"Total",17290,21470,0.00867553499132447,0.00978108989287378
"MCA","South Yorkshire","Arts, Media and Publishing","Total","Total",420,520,"Total",35530,45380,0.0118209963411202,0.0114587924195681
"MCA","South Yorkshire","Business, Administration and Law","1","Female",170,200,"Total",3670,4530,0.0463215258855586,0.0441501103752759
"MCA","South Yorkshire","Business, Administration and Law","1","Male",250,270,"Total",6910,7980,0.0361794500723589,0.0338345864661654
"MCA","South Yorkshire","Business, Administration and Law","1","Total",430,470,"Total",10590,12510,0.040604343720491,0.0375699440447642
"MCA","South Yorkshire","Business, Administration and Law","2","Female",470,710,"Total",5250,7810,0.0895238095238095,0.0909090909090909
"MCA","South Yorkshire","Business, Administration and Law","2","Male",770,900,"Total",4210,5810,0.182897862232779,0.154905335628227
"MCA","South Yorkshire","Business, Administration and Law","2","Total",1240,1600,"Total",9450,13620,0.131216931216931,0.117474302496329
"MCA","South Yorkshire","Business, Administration and Law","3","Female",90,230,"Total",1470,2640,0.0612244897959184,0.0871212121212121
"MCA","South Yorkshire","Business, Administration and Law","3","Male",70,130,"Total",660,1200,0.106060606060606,0.108333333333333
"MCA","South Yorkshire","Business, Administration and Law","3","Total",160,360,"Total",2110,3820,0.0758293838862559,0.0942408376963351
"MCA","South Yorkshire","Business, Administration and Law","4+","Female",NA,80,"Total",100,350,NA,0.228571428571429
"MCA","South Yorkshire","Business, Administration and Law","4+","Male",NA,40,"Total",40,120,NA,0.333333333333333
"MCA","South Yorkshire","Business, Administration and Law","4+","Total",10,110,"Total",140,460,0.0714285714285714,0.239130434782609
"MCA","South Yorkshire","Business, Administration and Law","E","Female",NA,NA,"Total",7270,8000,NA,NA
"MCA","South Yorkshire","Business, Administration and Law","E","Male",NA,NA,"Total",5140,5820,NA,NA
"MCA","South Yorkshire","Business, Administration and Law","E","Total",NA,10,"Total",12410,13800,NA,0.00072463768115942
"MCA","South Yorkshire","Business, Administration and Law","Not Assigned","Female",NA,NA,"Total",520,600,NA,NA
"MCA","South Yorkshire","Business, Administration and Law","Not Assigned","Male",NA,NA,"Total",330,560,NA,NA
"MCA","South Yorkshire","Business, Administration and Law","Not Assigned","Total",NA,NA,"Total",850,1150,NA,NA
"MCA","South Yorkshire","Business, Administration and Law","Total","Female",740,1210,"Total",18250,23920,0.0405479452054795,0.0505852842809365
"MCA","South Yorkshire","Business, Administration and Law","Total","Male",1100,1330,"Total",17290,21470,0.0636205899363794,0.0619469026548673
"MCA","South Yorkshire","Business, Administration and Law","Total","Total",1840,2540,"Total",35530,45380,0.0517872220658598,0.0559717937417364
"MCA","South Yorkshire","Construction, Planning and the Built Environment","1","Female",70,80,"Total",3670,4530,0.0190735694822888,0.0176600441501104
"MCA","South Yorkshire","Construction, Planning and the Built Environment","1","Male",1650,1710,"Total",6910,7980,0.238784370477569,0.214285714285714
"MCA","South Yorkshire","Construction, Planning and the Built Environment","1","Total",1710,1800,"Total",10590,12510,0.161473087818697,0.143884892086331
"MCA","South Yorkshire","Construction, Planning and the Built Environment","2","Female",NA,10,"Total",5250,7810,NA,0.00128040973111396
"MCA","South Yorkshire","Construction, Planning and the Built Environment","2","Male",190,390,"Total",4210,5810,0.0451306413301663,0.0671256454388985
"MCA","South Yorkshire","Construction, Planning and the Built Environment","2","Total",210,390,"Total",9450,13620,0.0222222222222222,0.0286343612334802
"MCA","South Yorkshire","Construction, Planning and the Built Environment","3","Female",NA,NA,"Total",1470,2640,NA,NA
"MCA","South Yorkshire","Construction, Planning and the Built Environment","3","Male",70,140,"Total",660,1200,0.106060606060606,0.116666666666667
"MCA","South Yorkshire","Construction, Planning and the Built Environment","3","Total",70,140,"Total",2110,3820,0.033175355450237,0.0366492146596859
"MCA","South Yorkshire","Construction, Planning and the Built Environment","4+","Female",NA,NA,"Total",100,350,NA,NA
"MCA","South Yorkshire","Construction, Planning and the Built Environment","4+","Male",NA,10,"Total",40,120,NA,0.0833333333333333
"MCA","South Yorkshire","Construction, Planning and the Built Environment","4+","Total",NA,10,"Total",140,460,NA,0.0217391304347826
"MCA","South Yorkshire","Construction, Planning and the Built Environment","E","Female",10,10,"Total",7270,8000,0.00137551581843191,0.00125
"MCA","South Yorkshire","Construction, Planning and the Built Environment","E","Male",340,340,"Total",5140,5820,0.066147859922179,0.0584192439862543
"MCA","South Yorkshire","Construction, Planning and the Built Environment","E","Total",360,360,"Total",12410,13800,0.0290088638195004,0.0260869565217391
"MCA","South Yorkshire","Construction, Planning and the Built Environment","Not Assigned","Female",NA,NA,"Total",520,600,NA,NA
"MCA","South Yorkshire","Construction, Planning and the Built Environment","Not Assigned","Male",NA,NA,"Total",330,560,NA,NA
"MCA","South Yorkshire","Construction, Planning and the Built Environment","Not Assigned","Total",NA,NA,"Total",850,1150,NA,NA
"MCA","South Yorkshire","Construction, Planning and the Built Environment","Total","Female",90,100,"Total",18250,23920,0.00493150684931507,0.00418060200668896
"MCA","South Yorkshire","Construction, Planning and the Built Environment","Total","Male",2240,2580,"Total",17290,21470,0.129554655870445,0.120167675826735
"MCA","South Yorkshire","Construction, Planning and the Built Environment","Total","Total",2330,2690,"Total",35530,45380,0.0655783844638334,0.0592772146319965
"MCA","South Yorkshire","Education and Training","1","Female",50,50,"Total",3670,4530,0.0136239782016349,0.011037527593819
"MCA","South Yorkshire","Education and Training","1","Male",NA,NA,"Total",6910,7980,NA,NA
"MCA","South Yorkshire","Education and Training","1","Total",50,50,"Total",10590,12510,0.00472143531633617,0.00399680255795364
"MCA","South Yorkshire","Education and Training","2","Female",150,220,"Total",5250,7810,0.0285714285714286,0.028169014084507
"MCA","South Yorkshire","Education and Training","2","Male",20,20,"Total",4210,5810,0.00475059382422803,0.00344234079173838
"MCA","South Yorkshire","Education and Training","2","Total",160,250,"Total",9450,13620,0.0169312169312169,0.0183553597650514
"MCA","South Yorkshire","Education and Training","3","Female",60,130,"Total",1470,2640,0.0408163265306122,0.0492424242424242
"MCA","South Yorkshire","Education and Training","3","Male",NA,10,"Total",660,1200,NA,0.00833333333333333
"MCA","South Yorkshire","Education and Training","3","Total",70,160,"Total",2110,3820,0.033175355450237,0.0418848167539267
"MCA","South Yorkshire","Education and Training","4+","Female",10,70,"Total",100,350,0.1,0.2
"MCA","South Yorkshire","Education and Training","4+","Male",NA,20,"Total",40,120,NA,0.166666666666667
"MCA","South Yorkshire","Education and Training","4+","Total",10,80,"Total",140,460,0.0714285714285714,0.173913043478261
"MCA","South Yorkshire","Education and Training","E","Female",30,30,"Total",7270,8000,0.00412654745529574,0.00375
"MCA","South Yorkshire","Education and Training","E","Male",NA,NA,"Total",5140,5820,NA,NA
"MCA","South Yorkshire","Education and Training","E","Total",30,30,"Total",12410,13800,0.0024174053182917,0.00217391304347826
"MCA","South Yorkshire","Education and Training","Not Assigned","Female",NA,NA,"Total",520,600,NA,NA
"MCA","South Yorkshire","Education and Training","Not Assigned","Male",NA,NA,"Total",330,560,NA,NA
"MCA","South Yorkshire","Education and Training","Not Assigned","Total",NA,NA,"Total",850,1150,NA,NA
"MCA","South Yorkshire","Education and Training","Total","Female",290,490,"Total",18250,23920,0.0158904109589041,0.0204849498327759
"MCA","South Yorkshire","Education and Training","Total","Male",20,60,"Total",17290,21470,0.00115673799884326,0.00279459711224965
"MCA","South Yorkshire","Education and Training","Total","Total",310,550,"Total",35530,45380,0.00872502110892204,0.0121198765976201
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","1","Female",20,20,"Total",3670,4530,0.00544959128065395,0.00441501103752759
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","1","Male",520,680,"Total",6910,7980,0.0752532561505065,0.0852130325814536
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","1","Total",520,710,"Total",10590,12510,0.0491029272898961,0.0567545963229417
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","2","Female",110,170,"Total",5250,7810,0.020952380952381,0.0217669654289373
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","2","Male",740,1180,"Total",4210,5810,0.175771971496437,0.203098106712565
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","2","Total",860,1350,"Total",9450,13620,0.091005291005291,0.0991189427312775
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","3","Female",NA,NA,"Total",1470,2640,NA,NA
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","3","Male",90,170,"Total",660,1200,0.136363636363636,0.141666666666667
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","3","Total",90,170,"Total",2110,3820,0.042654028436019,0.0445026178010471
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","4+","Female",NA,NA,"Total",100,350,NA,NA
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","4+","Male",NA,NA,"Total",40,120,NA,NA
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","4+","Total",NA,NA,"Total",140,460,NA,NA
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","E","Female",NA,NA,"Total",7270,8000,NA,NA
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","E","Male",NA,NA,"Total",5140,5820,NA,NA
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","E","Total",NA,NA,"Total",12410,13800,NA,NA
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","Not Assigned","Female",NA,NA,"Total",520,600,NA,NA
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","Not Assigned","Male",NA,NA,"Total",330,560,NA,NA
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","Not Assigned","Total",NA,NA,"Total",850,1150,NA,NA
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","Total","Female",140,190,"Total",18250,23920,0.00767123287671233,0.00794314381270903
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","Total","Male",1330,2030,"Total",17290,21470,0.0769230769230769,0.0945505356311132
"MCA","South Yorkshire","Engineering and Manufacturing Technologies","Total","Total",1470,2220,"Total",35530,45380,0.0413734871939206,0.0489202291758484
"MCA","South Yorkshire","Health, Public Services and Care","1","Female",380,410,"Total",3670,4530,0.103542234332425,0.0905077262693157
"MCA","South Yorkshire","Health, Public Services and Care","1","Male",620,640,"Total",6910,7980,0.0897250361794501,0.0802005012531328
"MCA","South Yorkshire","Health, Public Services and Care","1","Total",990,1040,"Total",10590,12510,0.0934844192634561,0.0831334932054357
"MCA","South Yorkshire","Health, Public Services and Care","2","Female",2150,3270,"Total",5250,7810,0.40952380952381,0.418693982074264
"MCA","South Yorkshire","Health, Public Services and Care","2","Male",930,1140,"Total",4210,5810,0.220902612826603,0.196213425129088
"MCA","South Yorkshire","Health, Public Services and Care","2","Total",3080,4410,"Total",9450,13620,0.325925925925926,0.323788546255507
"MCA","South Yorkshire","Health, Public Services and Care","3","Female",560,1000,"Total",1470,2640,0.380952380952381,0.378787878787879
"MCA","South Yorkshire","Health, Public Services and Care","3","Male",160,230,"Total",660,1200,0.242424242424242,0.191666666666667
"MCA","South Yorkshire","Health, Public Services and Care","3","Total",720,1220,"Total",2110,3820,0.341232227488152,0.319371727748691
"MCA","South Yorkshire","Health, Public Services and Care","4+","Female",60,180,"Total",100,350,0.6,0.514285714285714
"MCA","South Yorkshire","Health, Public Services and Care","4+","Male",NA,30,"Total",40,120,NA,0.25
"MCA","South Yorkshire","Health, Public Services and Care","4+","Total",70,210,"Total",140,460,0.5,0.456521739130435
"MCA","South Yorkshire","Health, Public Services and Care","E","Female",10,10,"Total",7270,8000,0.00137551581843191,0.00125
"MCA","South Yorkshire","Health, Public Services and Care","E","Male",NA,NA,"Total",5140,5820,NA,NA
"MCA","South Yorkshire","Health, Public Services and Care","E","Total",10,10,"Total",12410,13800,0.0008058017727639,0.00072463768115942
"MCA","South Yorkshire","Health, Public Services and Care","Not Assigned","Female",30,30,"Total",520,600,0.0576923076923077,0.05
"MCA","South Yorkshire","Health, Public Services and Care","Not Assigned","Male",20,20,"Total",330,560,0.0606060606060606,0.0357142857142857
"MCA","South Yorkshire","Health, Public Services and Care","Not Assigned","Total",50,50,"Total",850,1150,0.0588235294117647,0.0434782608695652
"MCA","South Yorkshire","Health, Public Services and Care","Total","Female",3200,4890,"Total",18250,23920,0.175342465753425,0.20443143812709
"MCA","South Yorkshire","Health, Public Services and Care","Total","Male",1710,2050,"Total",17290,21470,0.0989010989010989,0.0954820680018631
"MCA","South Yorkshire","Health, Public Services and Care","Total","Total",4940,6950,"Total",35530,45380,0.13903743315508,0.153151167915381
"MCA","South Yorkshire","History, Philosophy and Theology","1","Female",40,40,"Total",3670,4530,0.0108991825613079,0.00883002207505519
"MCA","South Yorkshire","History, Philosophy and Theology","1","Male",10,10,"Total",6910,7980,0.00144717800289436,0.0012531328320802
"MCA","South Yorkshire","History, Philosophy and Theology","1","Total",50,50,"Total",10590,12510,0.00472143531633617,0.00399680255795364
"MCA","South Yorkshire","History, Philosophy and Theology","2","Female",NA,NA,"Total",5250,7810,NA,NA
"MCA","South Yorkshire","History, Philosophy and Theology","2","Male",NA,NA,"Total",4210,5810,NA,NA
"MCA","South Yorkshire","History, Philosophy and Theology","2","Total",NA,NA,"Total",9450,13620,NA,NA
"MCA","South Yorkshire","History, Philosophy and Theology","3","Female",NA,NA,"Total",1470,2640,NA,NA
"MCA","South Yorkshire","History, Philosophy and Theology","3","Male",NA,NA,"Total",660,1200,NA,NA
"MCA","South Yorkshire","History, Philosophy and Theology","3","Total",NA,10,"Total",2110,3820,NA,0.00261780104712042
